# Result analyzer ver. 1.0.5
# Input file : pc_rta.result
# Cumulative thermal conductivity at temperature 300 K.
# mode range 1 15
# Each phonon contribute to the total thermal conductivity if
# (v_x)^2+(v_y)^2+(v_z)^2 < L^2 is satisfied.
# L [nm], kappa [W/mK] (xx, xy, ...)
              0              0              0              0              0              0              0              0              0              0
            7.5        1.11995    5.82861e-14    7.14234e-14    5.82864e-14        1.11995   -2.85177e-14    7.14234e-14   -2.85177e-14        1.11995
            7.6        1.12283    6.06433e-14    7.00667e-14    6.06436e-14        1.12283   -2.43531e-14    7.00667e-14   -2.43531e-14        1.12283
            7.7        1.12879    6.06431e-14    7.00667e-14    6.06436e-14        1.12879   -2.43531e-14    7.00667e-14   -2.43531e-14        1.12879
            7.8        1.12879    6.06431e-14    7.00667e-14    6.06436e-14        1.12879   -2.43531e-14    7.00667e-14   -2.43531e-14        1.12879
            7.9        1.12879    6.06431e-14    7.00667e-14    6.06436e-14        1.12879   -2.43531e-14    7.00667e-14   -2.43531e-14        1.12879
              8        1.12916    5.76247e-14    7.06955e-14    5.76252e-14        1.12916   -2.39757e-14    7.06954e-14   -2.39757e-14        1.12916
            8.1        1.12916    5.76247e-14    7.06955e-14    5.76252e-14        1.12916   -2.39757e-14    7.06954e-14   -2.39757e-14        1.12916
            8.2        1.12916    5.76247e-14    7.06955e-14    5.76252e-14        1.12916   -2.39757e-14    7.06954e-14   -2.39757e-14        1.12916
            8.3        1.13303    5.76247e-14    7.06955e-14    5.76252e-14        1.13303   -2.39757e-14    7.06954e-14   -2.39757e-14        1.13303
            8.4        1.13712    5.70572e-14    6.58202e-14    5.70577e-14        1.13712    -2.5246e-14    6.58201e-14    -2.5246e-14        1.13712
            8.5        1.13902     6.9144e-14    5.01451e-14    6.91445e-14        1.13902   -2.35462e-14    5.01451e-14   -2.35462e-14        1.13902
            8.6        1.13902     6.9144e-14    5.01451e-14    6.91445e-14        1.13902   -2.35462e-14    5.01451e-14   -2.35462e-14        1.13902
            8.7        1.14978    4.05349e-14    5.86345e-14    4.05353e-14        1.14978    -3.3598e-14    5.86344e-14    -3.3598e-14        1.14978
            8.8        1.15369    4.05349e-14    5.86345e-14    4.05353e-14        1.15369    -3.3598e-14    5.86344e-14    -3.3598e-14        1.15369
            8.9        1.15369    4.05349e-14    5.86345e-14    4.05353e-14        1.15369    -3.3598e-14    5.86344e-14    -3.3598e-14        1.15369
              9        1.16395    3.38963e-14    6.75179e-14    3.38962e-14        1.16395   -5.19823e-14    6.75179e-14   -5.19823e-14        1.16395
            9.1        1.16395    3.38963e-14    6.75179e-14    3.38962e-14        1.16395   -5.19823e-14    6.75179e-14   -5.19823e-14        1.16395
            9.2        1.16395    3.38963e-14    6.75179e-14    3.38962e-14        1.16395   -5.19823e-14    6.75179e-14   -5.19823e-14        1.16395
            9.3        1.17422    3.80985e-14     5.7814e-14    3.80986e-14        1.17422   -5.61238e-14    5.78139e-14   -5.61238e-14        1.17422
            9.4        1.17785    3.80985e-14     5.7814e-14    3.80986e-14        1.17785   -5.61238e-14    5.78139e-14   -5.61238e-14        1.17785
            9.5        1.17785    3.80985e-14     5.7814e-14    3.80986e-14        1.17785   -5.61238e-14    5.78139e-14   -5.61238e-14        1.17785
            9.6        1.18219    3.80985e-14    5.78141e-14    3.80986e-14        1.18219   -5.61238e-14    5.78139e-14   -5.61238e-14        1.18219
            9.7         1.1865    2.63905e-14    6.17663e-14    2.63908e-14         1.1865   -4.98464e-14    6.17662e-14   -4.98464e-14         1.1865
